LEJR,Jerez Airport,ES,36.4441,6.0336,2574876,2300
LFRB,Brest Bretagne Airport,FR,48.265,4.2518,694493,3100
WIOD,H.A.S. Hanandjoeddin Airport,ID,-2.4444,-107.4518,0,2250
KPHF,Newport News/Williamsburg International Airport,US,37.0755,76.2935,1756930,2439
MMMZ,General Rafael Buelna International Airport,MX,23.0941,106.1558,139360,2700
NZDN,Dunedin Airport,NZ,-45.5541,-170.1153,6354,1900
KDAY,Dayton International Airport,US,39.5408,84.131,898150,3322
SGAS,Silvio Pettirossi International Airport,PY,-25.1423,57.3109,827960,3353
ESNU,Umeå Airport,SE,63.4731,-20.1658,46828,2302
WALR,Juwata International Airport,ID,3.1936,-117.3358,26162,2500
LTCA,Elazığ Airport,TR,38.3624,-39.1729,271409,3000
WAOP,Tjilik Riwut Airport,ID,-2.133,-113.5631,11917,2500
MMQT,Querétaro Intercontinental Airport,MX,20.372,100.1117,454392,3500
LERS,Reus Airport,ES,41.0851,-1.1002,682283,2459
ZMUB,Chinggis Khaan International Airport,MN,47.5035,-106.4558,18704,3100
RJSN,Niigata Airport,JP,37.5721,-139.0643,1106465,1314
ZBDT,Datong Yungang Airport,CN,40.0337,-113.2855,1762514,2400
ZPBS,Baoshan Yunduan Airport,CN,25.0312,-99.1006,526450,2400
SEMT,Eloy Alfaro International Airport,EC,-0.5645,80.4043,139171,2860
EYKA,Kaunas Airport,LT,54.575,-24.0505,339724,3250
RJDC,Yamaguchi Ube Airport,JP,33.5548,-131.1644,537218,2500
LEAM,Almería Airport,ES,36.5038,2.2212,21806,3200
VABO,Vadodara Airport,IN,22.1946,-73.131,3168847,2469
KSGF,Springfield-Branson National Airport,US,37.1444,93.2319,489107,2438
ZBTL,Tongliao Airport,CN,43.3325,-122.12,87854,2300
VEIM,Imphal International Airport,IN,24.4536,-93.5348,65553,2746
SASA,Martín Miguel de Güemes International Airport,AR,-24.504,65.2843,49293,3000
SPQT,Coronel FAP Francisco Secada Vignetta International Airport,PE,-3.4705,73.1831,20498,2500
EDDG,Münster Osnabrück International Airport,DE,52.081,-7.4109,562875,2170
UKHH,Kharkiv International Airport,UA,49.5529,-36.1724,130680,2500
LOWG,Graz Airport,AT,46.5935,-15.2621,114044,3000
SEGS,Seymour Airport,EC,-0.2714,90.1557,404,2401
MMOX,Oaxaca International Airport,MX,17.0,96.4336,125929,2450
KMAF,Midland International Air and Space Port,US,31.5633,102.1207,4273,1404
RJOC,Izumo Airport,JP,35.2449,-132.5324,103999,2000
MBPV,Providenciales International Airport,TC,21.4625,72.1557,0,2804
SCIE,Carriel Sur International Airport,CL,-36.4621,73.0347,135346,2300
LEXJ,Santander Airport,ES,43.2537,3.4912,113290,2420
USMU,Novy Urengoy Airport,RU,66.0421,-76.3119,554,2550
ZYMD,Mudanjiang Hailang Airport,CN,44.3127,-129.3408,143076,2600
EGTE,Exeter International Airport,GB,50.4404,3.245,148942,2076
RPVT,Tagbilaran Airport,PH,9.3951,-123.5111,296969,1779
TAPA,V. C. Bird International Airport,AG,17.0812,61.4735,12335,3068
SBLO,Londrina Airport,BR,-23.1949,51.0812,393454,2102
MMLP,Manuel Márquez de León International Airport,MX,24.0421,110.2143,35466,2500
KJAN,Jackson-Evers International Airport,US,32.184,90.0433,174543,2591
WAEE,Sultan Babullah Airport,ID,0.4953,-127.2252,0,2400
UEEE,Yakutsk Airport,RU,62.0536,-129.4616,127411,2500
RJNA,Nagoya Airfield,JP,35.1518,-136.5526,361451,2800
LEGR,Federico García Lorca Airport,ES,37.1119,3.4638,830616,2900
WMKN,Sultan Mahmud Airport,MY,5.2253,-103.0618,399900,3480
TXKF,L.F. Wade International Airport,BM,32.2151,64.4043,0,2947
PGSN,Saipan International Airport,MP,15.0708,-145.4344,0,2652
EGPE,Inverness Airport,GB,57.3233,4.0251,98598,1887
SARI,Cataratas del Iguazú International Airport,AR,-25.4414,54.2824,143046,3300
GMFF,Fès–Saïs Airport,MA,33.5538,4.5841,77725,3200
SKMR,Los Garzones Airport,CO,8.4925,75.4933,127433,1916
SPUR,FAP Captain Guillermo Concha Iberico International Airport,PE,-5.12,80.37,232359,2500
ULAA,Talagi Airport,RU,64.36,-40.43,316846,2500
LTAT,Malatya ErhaÃ§ Airport,TR,38.2607,-38.0527,172292,3350
KBZN,Bozeman Yellowstone International Airport,US,45.4637,111.0907,29710,2741
KVPS,Destin-Fort Walton Beach Airport,US,30.29,86.3131,43785,3654
GMME,Rabat-Salé Airport,MA,34.0305,6.4505,532209,3500
KEUG,Eugene Airport,US,44.0723,123.1308,433053,2441
MZBZ,Philip S. W. Goldson International Airport,BZ,17.3221,88.183,12918,2950
MHLM,Ramón Villeda Morales International Airport,HN,15.271,87.5525,116463,2886
WBKS,Sandakan Airport,MY,5.5406,-118.0256,169183,2133
MMAS,Lic. Jesús Terán Peredo International Airport,MX,21.422,102.1905,101782,3000
OIBP,Persian Gulf Airport,IR,27.2246,-52.4415,0,3997
GMTT,Tangier Ibn Battouta Airport,MA,35.4337,5.5501,371041,3500
PAJN,Juneau International Airport,US,58.2118,134.3434,37402,2700
SBPV,Governador Jorge Teixeira de Oliveira International Airport,BR,-8.4249,63.541,48772,2400
EGJB,Guernsey Airport,GG,49.2605,2.3607,305891,1583
EGNS,Isle of Man Airport,IM,54.05,4.3724,103760,2110
LTCS,Şanlıurfa GAP Airport,TR,37.27,-38.54,176970,3988
RJCM,Memanbetsu Airport,JP,43.525,-144.095,18027,2500
LTFG,Gazipaşa Airport,TR,36.1756,-32.18,7916,2350
MMBT,Bahías de Huatulco International Airport,MX,15.4631,96.1545,0,2700
SAZN,Presidente Perón International Airport,AR,-38.5656,68.0921,38419,2570
RPMR,General Santos International Airport,PH,6.0329,-125.0546,520684,3227
KFAR,Hector International Airport,US,46.5514,96.4857,6474,2744
FAEL,East London Airport,ZA,-33.0206,-27.4917,285072,1939
KBLI,Bellingham International Airport,US,48.4733,122.3213,155722,2042
KFNT,Bishop International Airport,US,42.5756,83.4437,1018289,2392
WMKA,Sultan Abdul Halim Airport,MY,6.114,-100.2404,137472,2745
FAGG,George Airport,ZA,-34.0024,-22.2251,57616,2000
KFAT,Fresno Yosemite International Airport,US,36.4636,119.4308,174546,2907
WBGB,Bintulu Airport,MY,3.0727,-113.0112,85209,2745
SPST,Cad. FAP Guillermo del Castillo Paredes Airport,PE,-6.3031,76.2224,35610,2600
LIPQ,Trieste - Friuli Venezia Giulia Airport,IT,45.4939,-13.282,0,3000
KBIL,Billings Logan International Airport,US,45.4828,108.3235,4472,1677
OIKK,Ayatollah Hashemi Rafsanjani International Airport,IR,30.1628,-56.5704,32596,2029
YBMK,Mackay Airport,AU,-21.1018,-149.1048,109252,1981
ENEV,Harstad/Narvik Airport Evenes,NO,68.191,-16.4042,6283,2808
LGKF,Cephalonia International Airport,GR,38.0712,-20.3001,15060,2436
RJKA,Amami Airport,JP,28.2551,-129.4243,66513,2000
SAWH,Ushuaia - Malvinas Argentinas International Airport,AR,-54.5036,68.1744,10550,3030
EIKN,Ireland West Airport Knock,IE,53.5437,8.4907,43519,2340
UWOO,Orenburg Tsentralny Airport,RU,51.4745,-55.2724,256320,2500
RJCK,Kushiro Airport,JP,43.0227,-144.1135,67753,2500
SCCI,Presidente Carlos IbÃ¡Ã±ez del Campo International Airport,CL,-53.0009,70.5116,782,1678
RJFS,Saga Airport,JP,33.0859,-130.1807,362967,2000
TTCP,Arthur Napoleon Raymond Robinson International Airport,TT,11.0859,60.4956,45503,2744
MMAA,Acapulco International Airport,MX,16.4522,99.4506,0,1700
MMTM,General Francisco Javier Mina International Airport,MX,22.1747,97.5157,0,2550
FSIA,Seychelles International Airport,SC,-4.4028,-55.3119,0,2987
EDLP,Paderborn Lippstadt Airport,DE,51.3655,-8.3702,391001,2180
OIYY,Shahid Sadooghi Airport,IR,31.5418,-54.1635,13237,4098
LFKF,Figari-Sud Corse Airport,FR,41.3008,-9.0548,12190,2480
FCBB,Maya-Maya Airport,CG,-4.1506,-15.1511,279933,3300
KMLI,Quad City International Airport,US,41.2655,90.3027,31577,1529
KBTR,Baton Rouge Metropolitan Airport,US,30.3158,91.09,523540,2286
LFRN,Rennes-Saint-Jacques Airport,FR,48.0419,1.4356,328886,2100
MMMM,General Francisco J. Mujica International Airport,MX,19.51,101.0134,155925,3400
FOOL,Libreville International Airport,GA,0.2731,-9.2444,1079,3000
OPST,Sialkot International Airport,PK,32.3208,-74.215,1561822,3400
OPFA,Faisalabad International Airport,PK,31.2154,-72.5941,345591,2826
LDPL,Pula Airport,HR,44.5337,-13.552,0,2950
RPME,Bancasi Airport,PH,8.5705,-125.2841,110221,2100
TFFF,Martinique Aimé Césaire International Airport,MQ,14.3532,60.5947,0,3000
WASR,Rendani Airport,ID,-0.533,-134.0256,0,2004
FKKD,Douala International Airport,CM,4.0021,-9.431,288836,2853
SAWC,Comandante Armando Tola International Airport,AR,-50.1649,72.0312,531,2649
MHTG,Toncontín International Airport,HN,14.0342,87.1301,1946575,2163
HELX,Luxor International Airport,EG,25.4015,-32.4223,155754,3000
NZNR,Hawke's Bay Airport,NZ,-39.2806,-176.5219,4214,1750
EPRZ,Rzeszów-Jasionka Airport,PL,50.0636,-22.0108,591916,3200
MMTO,Toluca International Airport,MX,19.2013,99.3357,2175581,4310
VTST,Trang Airport,TH,7.3031,-99.37,1138254,2100
KTLH,Tallahassee International Airport,US,30.2348,84.2101,43028,2439
WAMG,Jalaluddin Airport,ID,0.3814,-122.51,37393,2700
MMPB,Puebla International Airport,MX,19.0929,98.2217,2069941,3600
KAVL,Asheville Regional Airport,US,35.262,82.323,105756,2439
KDAB,Daytona Beach International Airport,US,29.1105,81.0338,579647,3200
LTAY,Denizli Çardak Airport,TR,37.4708,-29.4204,176026,3000
EGPK,Glasgow Prestwick Airport,GB,55.3034,4.354,163503,2986
MMTC,Francisco Sarabia International Airport,MX,25.3405,103.244,41682,2505
FYWH,Hosea Kutako International Airport,NA,-22.2912,-17.2745,1329,4532
LTCR,Mardin Airport,TR,37.1358,-40.3826,179317,2500
VILH,Kushok Bakula Rimpochee Airport,IN,34.0809,-77.3247,3333,2752
VOBZ,Vijayawada Airport,IN,16.32,-80.4,1825313,2286
EGHH,Bournemouth Airport,GB,50.4648,1.5033,0,2271
VABP,Raja Bhoj Airport,IN,23.1715,-77.2015,732508,2750
FZAA,N'djili Airport,CD,-4.2309,-15.2641,3051848,4700
VTPP,Phitsanulok Airport,TH,16.4623,-100.1655,254525,3000
RJNS,Shizuoka Airport,JP,34.4746,-138.112,0,2500
SANT,Teniente General Benjamín Matienzo International Airport,AR,-26.5027,65.0617,27569,2900
USNN,Nizhnevartovsk Airport,RU,60.57,-76.29,629,3200
KAMA,Rick Husband Amarillo International Airport,US,35.131,101.4222,2121,4115
RJCB,Tokachi-Obihiro Airport,JP,42.44,-143.1301,27865,2500
FQMA,Maputo International Airport,MZ,-25.5515,-32.3421,20548,3660
LIBP,Abruzzo Airport,IT,42.2614,-14.1114,305310,2419
SCSE,La Florida Airport (Chile),CL,-29.5458,71.1158,29670,1938
WAOI,Iskandar Airport,ID,-2.4218,-111.4023,29539,2120
KSBA,Santa Barbara Municipal Airport,US,34.2534,119.5024,54877,1845
OICC,Kermanshah Airport,IR,34.2045,-47.0929,290866,3419
RJOH,Miho-Yonago Airport,JP,35.2936,-133.142,194709,2500
UHPP,Petropavlovsk-Kamchatsky Airport,RU,53.1004,-158.2714,54064,2500
NZPM,Palmerston North Airport,NZ,-40.1914,-175.3701,22341,1902
RJAH,Ibaraki Airport,JP,36.1054,-140.2454,1131490,2700
HESG,Sohag International Airport,EG,26.2024,-31.4421,489,3000
KCRP,Corpus Christi International Airport,US,27.4613,97.3004,17240,2288
TLPL,Hewanorra International Airport,LC,13.44,60.5709,0,2744
EFRO,Rovaniemi Airport,FI,66.3342,-25.4951,20085,3002
GMMW,Nador International Airport,MA,34.592,3.0142,117561,3000
FLKK,Kenneth Kaunda International Airport,ZM,-15.195,-28.2709,39603,3962
KGCN,Grand Canyon National Park Airport,US,35.5708,112.0849,1545,2743
MDST,Cibao International Airport,DO,19.2422,70.3617,379063,2620
GABS,Modibo Keita International Airport,ML,12.3216,7.5635,86975,2706
MMSP,Ponciano Arriaga International Airport,MX,22.1516,100.5552,40532,3007
KPSC,Tri-Cities Airport (Washington),US,46.1553,119.0708,174260,2348
RPLP,Legazpi Airport,PH,13.0925,-123.4446,248461,2280
ENHD,Haugesund Airport Karmøy,NO,59.2036,-5.1245,80684,2120
SPRU,FAP Captain Carlos Martínez de Pinillos International Airport,PE,-8.0453,79.0631,1798845,3024
YBAS,Alice Springs Airport,AU,-23.4825,-133.5407,511,2438
UNTT,Bogashevo Airport,RU,56.2312,-85.1238,18143,2500
SBPJ,Palmas Airport,BR,-10.1724,48.2128,222341,2500
FVHA,Harare International Airport,ZW,-17.5554,-31.0534,131921,4725
FMMI,Ivato International Airport,MG,-18.4749,-47.2844,89139,3100
OIAA,Abadan Airport,IR,30.2155,-48.1359,226821,3101
UUOO,Voronezh International Airport,RU,51.4854,-39.1348,921976,2600
KABE,Lehigh Valley International Airport,US,40.3908,75.2625,505904,2316
LDZD,Zadar Airport,HR,44.063,-15.2048,185073,2500
LFBP,Pau Pyrénées Airport,FR,43.2248,0.2507,365066,2500
OIBB,Bushehr Airport,IR,28.5641,-50.5005,0,4470
SCAT,Desierto de Atacama Airport,CL,-27.154,70.4645,14428,2200
KMSO,Missoula International Airport,US,46.5459,114.0528,26757,2896
SPCL,FAP Captain David Abensur Rengifo International Airport,PE,-8.224,74.3427,41654,2800
RKJY,Yeosu Airport,KR,34.5032,-127.3701,187949,2100
UWKE,Begishevo Airport,RU,55.3348,-52.0542,405251,2489
KGRB,Austin Straubel International Airport,US,44.2905,88.0747,124993,2347
KCHA,Chattanooga Metropolitan Airport,US,35.0207,85.1214,408790,2256
LQTZ,Tuzla International Airport,BA,44.2731,-18.4329,143269,2485
LGPZ,Aktion National Airport,GR,38.5532,-20.4555,4045,2871
VYMD,Mandalay International Airport,MM,21.4208,-95.5841,221117,4268
MMCZ,Cozumel International Airport,MX,20.3054,86.5544,0,2700
EPSC,"""Solidarity"" Szczecin-Goleniów Airport",PL,53.3505,-14.5408,688821,2500
LTAR,Sivas Airport,TR,39.46,-37.01,83288,3810
SBIL,IlhÃ©us Jorge Amado Airport,BR,-14.4854,39.02,56569,1577
RJNT,Toyama Airport,JP,36.3854,-137.1117,57220,2000
SAVC,General Enrique Mosconi International Airport,AR,-45.4707,67.2756,11950,2810
LTCF,Kars Harakani Airport,TR,40.3344,-43.0654,81190,3500
SYCJ,Cheddi Jagan International Airport,GY,6.2954,58.1514,229007,2270
RKPU,Ulsan Airport,KR,35.3536,-129.2107,1510464,2000
LXGB,Gibraltar International Airport,GI,36.0904,5.2059,564198,1680
VVTX,Tho Xuan Airport,VN,19.5406,-105.2805,145794,3200
SPHI,FAP Captain JosÃ© Abelardo QuiÃ±ones GonzÃ¡les International Airpor,PE,-6.4714,79.4941,73440,2519
KRAP,Rapid City Regional Airport,US,44.0243,103.0325,79151,2652
SBMQ,Macapá International Airport,BR,0.0303,51.0413,151658,2100
MMZH,Ixtapa-Zihuatanejo International Airport,MX,17.3605,101.2736,7747,2500
URWA,Narimanovo Airport,RU,46.17,-48.0023,641354,2500
SCAR,Chacalluta International Airport,CL,-18.2054,70.2019,82230,2170
VASU,Surat Airport,IN,21.0704,-72.4443,0,2250
ZUWX,Wanzhou Wuqiao Airport,CN,30.4752,-108.2552,613687,2400
KJAC,Jackson Hole Airport,US,43.3626,110.4417,492,1920
GMFO,Angads Airport,MA,34.4714,1.5526,121755,3000
KCRW,Yeager Airport,US,38.2233,81.3535,87151,2073
KAGS,Augusta Regional Airport,US,33.2212,81.5752,8238,2438
KATW,Appleton International Airport,US,44.1715,88.223,239539,2439
KSHV,Shreveport Regional Airport,US,32.2648,93.4932,30174,2545
HTZA,Abeid Amani Karume International Airport,TZ,-6.132,-39.133,257577,3007
KBGR,Bangor International Airport,US,44.4826,68.4941,41162,3487
EGSH,Norwich International Airport,GB,52.4033,-1.1658,229139,1841
SBJU,Juazeiro do Norte Airport,BR,-7.1306,39.1618,429995,1800
OIZH,Zahedan Airport,IR,29.2833,-60.5422,32351,4265
UBBN,Nakhchivan International Airport,AZ,39.1119,-45.273,130041,3300
RPVV,Francisco B. Reyes Airport,PH,12.0717,-120.06,98757,1200
VOTP,Tirupati Airport,IN,13.3757,-79.3236,452324,2286
LRSB,Sibiu International Airport,RO,45.4709,-24.0508,30672,2630
EDNY,Friedrichshafen Airport,DE,47.4017,-9.3041,459838,2356
SBJV,Joinville-Lauro Carneiro de Loyola Airport,BR,-26.1323,48.4751,49726,1640
UNBB,Barnaul Airport,RU,53.2148,-83.323,29964,2850
ESNZ,Åre Östersund Airport,SE,63.1139,-14.3007,13886,2500
UUYY,Syktyvkar Airport,RU,61.383,-50.5018,10039,2500
YBRK,Rockhampton Airport,AU,-23.2254,-150.283,2052,1645
SAAR,Rosario - Islas Malvinas International Airport,AR,-32.5413,60.4704,20243,3000
YBNA,Ballina Byron Gateway Airport,AU,-28.5,-153.3343,54321,1900
KASE,Aspen-Pitkin County Airport,US,39.1323,106.5208,11355,2440
GVNP,Nelson Mandela International Airport,CV,14.5527,23.2938,0,2096
LFTH,Toulon-Hyères Airport,FR,43.055,-6.0846,955771,2120
UGSB,Batumi International Airport,GE,41.3637,-41.3558,55892,2500
LZKZ,Košice International Airport,SK,48.3947,-21.1428,160882,3100
SBSN,Santarém-Maestro Wilson Fonseca Airport,BR,-2.2529,54.4709,33967,2400
EKAH,Aarhus Airport,DK,56.1815,-10.3709,528579,2777
SKAR,El Edén International Airport,CO,4.2709,75.4559,134788,2500
RJOI,Marine Corps Air Station Iwakuni,JP,34.0842,-132.1438,417078,2440
LIPY,Ancona Falconara Airport,IT,43.3658,-13.2144,190500,2962
UWSS,Saratov Tsentralny Airport,RU,51.3354,-46.0248,1856724,2220
VVCT,Can Tho International Airport,VN,10.0507,-105.4243,306278,3000
NWWW,La Tontouta International Airport,NC,-22.0059,-166.1258,11488,3250
LGMT,Mytilene International Airport,GR,39.0324,-26.3554,68344,2406
OIKQ,Qeshm International Airport Co.,IR,26.4517,-55.5409,1623,4226
LKTB,Brno-Tuřany Airport,CZ,49.0905,-16.414,458931,2650
WATO,Komodo Airport,ID,-8.2912,-119.532,0,2250
UUOB,Belgorod International Airport,RU,50.3836,-36.3524,225596,2500
ESSV,Visby Airport,SE,57.3946,-18.2046,22225,2000
MMRX,General Lucio Blanco International Airport,MX,26.0032,98.1342,207197,1903
SCQP,La Araucanía Airport,CL,-38.5533,72.3905,255446,2440
TNCB,Flamingo International Airport,BQ,12.0752,68.1607,27109,2880
LGSM,Samos International Airport,GR,37.4124,-26.5442,42158,2100
UOOO,Alykel Airport,RU,69.1836,-87.2,635,3430
YBHM,Great Barrier Reef Airport,AU,-20.2129,-148.5707,13659,1764
EGHQ,Cornwall Airport Newquay,GB,50.2627,4.5943,204679,2744
DAUH,Oued Irara-Krim Belkacem Airport,DZ,31.402,-6.0825,3540,3000
SKYP,El Alcaraván Airport,CO,5.1909,72.2302,42176,2575
GVBA,Aristides Pereira International Airport,CV,16.0815,22.5322,1495,2100
KTVC,Cherry Capital Airport,US,44.443,85.3456,39291,2103
SBPL,Petrolina Airport,BR,-9.2203,40.3549,262015,3250
LRCV,Craiova International Airport,RO,44.1905,-23.5319,86967,2500
RCNN,Tainan Airport,TW,22.5701,-120.1222,0,3050
SOCA,Cayenne - FÃ©lix EbouÃ© Airport,GF,4.4911,52.2143,1167,3200
VIJO,Jodhpur Airport,IN,26.1504,-73.0256,486234,2745
WAOS,Sampit Airport,ID,-2.2957,-112.583,15850,2060
WAKK,Mopah Airport,ID,-8.3113,-140.2505,6503,2470
LTCK,Muş Airport,TR,38.4441,-41.3914,244296,3551
LTCD,Erzincan Airport,TR,39.4236,-39.3137,52442,3000
LTFD,Balıkesir Koca Seyit Airport,TR,39.3316,-27.0049,314190,3000
SPJL,Inca Manco Cápac International Airport,PE,-15.2801,70.0929,150497,4200
YPKA,Karratha Airport,AU,-20.4244,-116.4623,94,2280
LEZG,Zaragoza Airport,ES,41.3958,1.023,54303,3718
LGSK,Skiathos Island National Airport,GR,39.1039,-23.3013,64873,1628
LICB,Comiso Airport,IT,36.593,-14.3625,0,2538
NZNP,New Plymouth Airport,NZ,-39.0031,-174.1044,140226,1000
LFBT,Tarbes-Lourdes-Pyrénées Airport,FR,43.1106,7.0E-4,216435,3000
ENML,Molde Airport Årø¸,NO,62.4441,-7.1545,30879,2220
VTUW,Nakhon Phanom Airport,TH,17.2302,-104.3835,215521,2500
WIOK,Ketapang Airport,ID,-1.4859,-109.5747,1888,1398
KAVP,Wilkes-Barre/Scranton International Airport,US,41.2018,75.4324,113793,2286
OIGG,Rasht Airport,IR,37.1931,-49.3621,436905,2917
RJSI,Hanamaki Airport,JP,39.2543,-141.0806,359730,2500
VTUV,Roi Et Airport,TH,16.07,-103.4626,468705,2100
EPLB,Lublin Airport,PL,51.1425,-22.4249,710982,1200
VTCN,Nan Nakhon Airport,TH,18.4828,-100.4659,120217,2000
NWWM,Nouméa Magenta Airport,NC,-22.153,-166.2823,9380,1250
HTKJ,Kilimanjaro International Airport,TZ,-3.2546,-37.0428,375436,3600
LRBC,BacÄƒu International Airport,RO,46.3119,-26.5437,192263,2500
YBPN,Whitsunday Coast Airport,AU,-20.2942,-148.3307,6555,2073
YHML,Hamilton Airport (Victoria),AU,-37.3854,-142.0354,4704,1404
VVPC,Phu Cat Airport,VN,13.5718,-109.0231,68120,3051
MMDO,General Guadalupe Victoria International Airport,MX,24.0727,104.3152,128969,2900
SPTN,Coronel FAP Carlos Ciriani Santa Rosa International Airport,PE,-18.0312,70.1633,253017,2500
YCFS,Coffs Harbour Airport,AU,-30.1912,-153.0701,103874,2080
KLFT,Lafayette Regional Airport,US,30.1219,91.5915,26825,1249
LFMP,Perpignan-Rivesaltes Airport,FR,42.4426,-2.5214,40780,2500
ESNS,Skellefteå Airport,SE,64.3729,-21.0437,27728,2100
LGKV,Kavala International Airport,GR,40.5448,-24.3709,0,3000
SCBA,Balmaceda Airport,CL,-45.5458,71.4122,2304,2501
NZTG,Tauranga Airport,NZ,-37.4024,-176.1149,27943,1825
KTRI,Tri-Cities Regional Airport,US,36.2831,82.2427,177551,2438
UGKO,David the Builder Kutaisi International Airport,GE,42.1035,-42.2857,183181,2600
ESTA,Ängelholm-Helsingborg Airport,SE,56.1746,-12.505,251416,1945
LOWL,Linz Airport,AT,48.14,-14.1115,309899,3000
FABL,Bloemfontein Airport,ZA,-29.0538,-26.1814,747016,2559
WAJW,Wamena Airport,ID,-4.0554,-138.5707,23587,1950
RJOR,Tottori Airport,JP,35.3148,-134.0947,114427,2000
UKDE,Zaporizhia International Airport,UA,47.5201,-35.1857,72036,2502
BIRK,Reykjavík Airport,IS,64.0748,21.5626,168443,1567
KGPI,Glacier Park International Airport,US,48.1838,114.1522,79620,2745
LFMK,Carcassonne Airport,FR,43.1257,-2.1831,118512,2050
UHBB,Ignatyevo Airport,RU,50.253,-127.2447,40566,2821
RJSY,Shonai Airport,JP,38.4844,-139.4713,48143,2000
UNEE,Kemerovo International Airport,RU,55.1618,-86.0636,114544,3200
LFLC,Clermont-Ferrand Auvergne Airport,FR,45.4709,-3.0945,49593,3015
OITR,Urmia Airport,IR,37.4005,-45.0407,394460,3249
MDPP,Gregorio Luperón International Airport,DO,19.4528,70.3412,435698,3081
DBBB,Cadjehoun Airport,BJ,6.2121,-2.2306,133419,2400
ENAT,Alta Airport,NO,69.5834,-23.2218,4046,2253
FBSK,Sir Seretse Khama International Airport,BW,-24.3319,-25.5506,25801,4000
EDDR,Saarbrücken Airport,DE,49.1252,-7.0634,976186,2000
YBRM,Broome International Airport,AU,-17.5659,-122.1341,122,2368
OPQT,Quetta International Airport,PK,30.1424,-66.5624,331145,3658
KMRY,Monterey Regional Airport,US,36.3513,121.5035,28092,2268
VTUI,Sakon Nakhon Airport,TH,17.1142,-104.0708,294708,2600
LHDC,Debrecen International Airport,HU,47.292,-21.3655,106138,2500
LICR,Reggio Calabria Airport,IT,38.0419,-15.3913,765327,1996
SKUI,El Caraño Airport,CO,5.4127,76.3828,54991,1400
SKVP,Alfonso López Pumarejo Airport,CO,10.2606,73.1458,85488,2100
SANU,Domingo Faustino Sarmiento Airport,AR,-31.3719,68.2523,9939,2460
WADB,Sultan Muhammad Salahudin Airport,ID,-8.3223,-118.4113,83876,1647
EKVG,Vágar Airport,FO,62.0349,7.1638,70445,1799
UHMM,Sokol Airport,RU,59.544,-150.4316,8789,3452
WIDN,Raja Haji Fisabilillah Airport,ID,0.5521,-104.3155,46570,2250
VARK,Rajkot Airport,IN,22.1833,-70.4646,164371,1846
MHRO,Juan Manuel Gálvez International Airport,HN,16.1902,86.312,0,2395
EFTU,Turku Airport,FI,60.3053,-22.1542,331157,2500
MMZC,General Leobardo C. Ruiz International Airport,MX,22.535,102.4113,127725,3000
DNEN,Akanu Ibiam International Airport,NG,6.2827,-7.3343,513525,3000
YAYE,Ayers Rock Airport,AU,-25.111,-130.5834,498,2599
EBOS,Ostend-Bruges International Airport,BE,51.1159,-2.5149,537309,3200
HESN,Aswan International Airport,EG,23.5751,-32.4911,510,3402
MMCE,Ciudad del Carmen International Airport,MX,18.3913,91.4756,14952,2200
WABB,Frans Kaisiepo Airport,ID,-1.1124,-136.0625,202423,3571
UIAA,Kadala Airport,RU,52.0136,-113.1818,8918,2800
URMT,Stavropol Shpakovskoye Airport,RU,45.0636,-42.0648,466062,2631
EFKT,Kittilä Airport,FI,67.4155,-24.5053,3444,2500
SBRB,Rio Branco International Airport,BR,-9.5208,67.5353,6302,2158
NZHN,Hamilton Airport (New Zealand),NZ,-37.52,-175.1955,45213,2059
LYNI,Niš Constantine the Great Airport,RS,43.2014,-21.5113,247485,2500
SPJR,Mayor General FAP Armando Revoredo Iglesias Airport,PE,-7.0821,78.2921,122445,2500
TKPK,Robert L. Bradshaw International Airport,KN,17.1841,62.4307,11089,2439
URMO,Beslan Airport,RU,43.1218,-44.3624,115003,3000
DFFD,Ouagadougou Airport,BF,12.2111,1.3044,479732,3028
LFLS,Grenoble-Isère Airport,FR,45.2147,-5.1946,132581,3050
FMCZ,Dzaoudzi-Pamandzi International Airport,YT,-12.4817,-45.1652,0,1929
OINZ,Dasht-e Naz Airport,IR,36.3809,-53.1137,173256,2648
DNKN,Mallam Aminu Kano International Airport,NG,12.0251,-8.3128,516561,2451
LTCV,Şırnak Airport,TR,37.215,-42.0336,208051,3000
VTUO,Buriram Airport,TH,15.1346,-103.1504,464192,2100
MMCN,Ciudad Obregón International Airport,MX,27.2333,109.4959,67388,2300
VAAU,Aurangabad Airport,IN,19.5146,-75.2353,539710,2351
KOAJ,Albert J. Ellis Airport,US,34.4945,77.3644,21476,2164
KSTS,Charles M. Schulz-Sonoma County Airport,US,38.3032,122.4847,316081,1586
VEMN,Dibrugarh Airport,IN,27.285,-95.0118,383868,1829
EPBY,Bydgoszcz Ignacy Jan Paderewski Airport,PL,53.0548,-17.584,161673,2500
MMTP,Tapachula International Airport,MX,14.474,92.2212,107581,2000
VEKU,Silchar Airport,IN,24.5447,-92.5843,521659,2286
UERR,Mirny Airport,RU,62.3204,-114.0119,34336,2800
UBBG,Ganja International Airport,AZ,40.4416,-46.1903,91879,3300
KEGE,Eagle County Regional Airport,US,39.3833,106.5505,14468,2743
LFKC,Calvi - Sainte-Catherine Airport,FR,42.313,-8.4724,1816,2310
KSBP,San Luis Obispo County Regional Airport,US,35.1413,120.3831,27100,1859
GEML,Melilla Airport,ES,35.1647,2.5723,94732,1428
